air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dni,ghi,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
13,0.17,-34,92.8,10.5,0,0,0.1,82.6,1015.1,1.6,99,2019-07-11T04:00:00+02:00,PT15M
13,0.17,-37,92.6,10.6,0,0,0.2,83.2,1015,1.5,97,2019-07-11T04:15:00+02:00,PT15M
13,0.17,-40,93.3,10.6,0,0,0.2,83.4,1014.9,1.5,96,2019-07-11T04:30:00+02:00,PT15M
13,0.17,-44,91.4,10.5,0,0,0.2,83.5,1014.8,1.5,94,2019-07-11T04:45:00+02:00,PT15M
13,0.17,-47,91.1,10.5,0,0,0.2,83.6,1014.7,1.5,93,2019-07-11T05:00:00+02:00,PT15M
13,0.17,-50,89.2,10.5,0,0,0.3,83.9,1014.6,1.6,91,2019-07-11T05:15:00+02:00,PT15M
13,0.17,-53,86.4,10.6,0,1,0.3,84.3,1014.5,1.8,89,2019-07-11T05:30:00+02:00,PT15M
13,0.17,-56,85.6,10.7,0,3,0.3,84.7,1014.4,2,87,2019-07-11T05:45:00+02:00,PT15M
13,0.17,-58,84.6,10.8,0,6,0.3,85.2,1014.2,2.2,85,2019-07-11T06:00:00+02:00,PT15M
13,0.17,-61,88.1,10.9,0,7,0.2,85.5,1014.1,2.3,83,2019-07-11T06:15:00+02:00,PT15M
13,0.17,-64,90.3,11,0,9,0.2,85.6,1014.1,2.4,81,2019-07-11T06:30:00+02:00,PT15M
13,0.17,-67,85.5,11.1,0,17,0.2,85.8,1014,2.5,79,2019-07-11T06:45:00+02:00,PT15M
14,0.17,-70,77.9,11.2,0,34,0.2,85.9,1013.9,2.6,77,2019-07-11T07:00:00+02:00,PT15M
14,0.17,-73,72.1,11.3,0,52,0,85.4,1013.9,2.6,75,2019-07-11T07:15:00+02:00,PT15M
14,0.17,-75,74.7,11.3,0,56,0,84.3,1013.9,2.6,73,2019-07-11T07:30:00+02:00,PT15M
14,0.17,-78,69.9,11.4,0,78,0,83.3,1013.9,2.5,71,2019-07-11T07:45:00+02:00,PT15M
14,0.17,-81,63.2,11.4,0,108,0,82.2,1014,2.4,68,2019-07-11T08:00:00+02:00,PT15M
15,0.17,-84,64.3,11.4,0,118,0,81.4,1014,2.3,66,2019-07-11T08:15:00+02:00,PT15M
15,0.17,-87,64.2,11.5,0,132,0,80.9,1014,2.2,64,2019-07-11T08:30:00+02:00,PT15M
15,0.17,-90,61.7,11.5,0,156,0,80.4,1014,2.2,62,2019-07-11T08:45:00+02:00,PT15M
15,0.17,-93,58.2,11.6,0,185,0,79.9,1014,2.1,59,2019-07-11T09:00:00+02:00,PT15M
15,0.17,-96,59.5,11.6,0,195,0,79.1,1013.9,2.1,57,2019-07-11T09:15:00+02:00,PT15M
15,0.17,-99,61.1,11.6,0,201,0,78.1,1013.8,2.1,55,2019-07-11T09:30:00+02:00,PT15M
16,0.17,-102,61.5,11.7,0,212,0,77.1,1013.7,2.1,53,2019-07-11T09:45:00+02:00,PT15M
16,0.17,-106,58.3,11.7,0,244,0,76.1,1013.6,2.1,50,2019-07-11T10:00:00+02:00,PT15M
16,0.17,-109,49.6,11.7,0,311,0,74.9,1013.6,2.1,48,2019-07-11T10:15:00+02:00,PT15M
16,0.17,-113,43.7,11.7,0,364,0,73.3,1013.5,2.1,46,2019-07-11T10:30:00+02:00,PT15M
17,0.17,-117,39.5,11.6,12,409,0,71.8,1013.5,2.2,44,2019-07-11T10:45:00+02:00,PT15M
17,0.17,-121,32.8,11.6,87,471,0,70.4,1013.4,2.2,42,2019-07-11T11:00:00+02:00,PT15M
17,0.17,-126,34.9,11.6,56,472,0,68.9,1013.3,2.1,40,2019-07-11T11:15:00+02:00,PT15M
18,0.17,-130,40.1,11.7,6,448,0,67.4,1013.2,1.8,38,2019-07-11T11:30:00+02:00,PT15M
18,0.17,-135,44.5,11.7,0,426,0,65.9,1013,1.6,37,2019-07-11T11:45:00+02:00,PT15M
19,0.17,-141,42.9,11.8,0,448,0,64.5,1012.9,1.4,35,2019-07-11T12:00:00+02:00,PT15M
19,0.17,-146,43,11.8,0,456,0,63.4,1012.7,1.2,34,2019-07-11T12:15:00+02:00,PT15M
19,0.17,-152,43.5,11.9,0,459,0,62.5,1012.7,1.3,33,2019-07-11T12:30:00+02:00,PT15M
20,0.17,-158,42.1,12,0,476,0,61.6,1012.6,1.3,32,2019-07-11T12:45:00+02:00,PT15M
20,0.17,-165,39.2,12.1,1,504,0,60.8,1012.5,1.3,31,2019-07-11T13:00:00+02:00,PT15M
20,0.17,-172,42.2,12.1,3,481,0.1,60.2,1012.4,1.3,31,2019-07-11T13:15:00+02:00,PT15M
20,0.17,-178,51.2,12.2,0,407,0.1,59.7,1012.4,1.4,30,2019-07-11T13:30:00+02:00,PT15M
20,0.17,175,54.9,12.2,0,376,0.1,59.3,1012.3,1.4,30,2019-07-11T13:45:00+02:00,PT15M
21,0.17,168,58.3,12.3,0,345,0.1,58.8,1012.2,1.5,31,2019-07-11T14:00:00+02:00,PT15M
21,0.17,161,55.9,12.4,0,362,0.1,58.9,1012.1,1.5,31,2019-07-11T14:15:00+02:00,PT15M
21,0.17,155,55.8,12.5,0,358,0.1,59.6,1012.1,1.7,32,2019-07-11T14:30:00+02:00,PT15M
21,0.17,149,58.8,12.6,0,329,0.1,60.3,1012,1.8,33,2019-07-11T14:45:00+02:00,PT15M
20,0.17,143,60.8,12.6,0,307,0.1,60.9,1012,1.9,35,2019-07-11T15:00:00+02:00,PT15M
20,0.17,138,63.4,12.7,0,280,0.1,61.4,1011.9,2,36,2019-07-11T15:15:00+02:00,PT15M
20,0.17,132,65.5,12.8,0,257,0.1,61.6,1011.9,2,38,2019-07-11T15:30:00+02:00,PT15M
21,0.17,128,68.5,12.9,0,228,0.1,61.8,1011.8,2,39,2019-07-11T15:45:00+02:00,PT15M
21,0.17,123,70.7,13,0,204,0.1,62,1011.8,2.1,41,2019-07-11T16:00:00+02:00,PT15M
21,0.17,119,63.6,13.1,0,245,0.1,62.5,1011.7,2.1,43,2019-07-11T16:15:00+02:00,PT15M
20,0.17,115,67.6,13.2,0,209,0.1,63.3,1011.6,2.1,45,2019-07-11T16:30:00+02:00,PT15M
20,0.17,111,69.4,13.3,0,188,0.1,64.1,1011.5,2,47,2019-07-11T16:45:00+02:00,PT15M
20,0.17,107,74.9,13.4,0,146,0.1,65,1011.4,2,49,2019-07-11T17:00:00+02:00,PT15M
20,0.17,104,73.9,13.6,0,143,0.4,66.3,1011.4,2.1,52,2019-07-11T17:15:00+02:00,PT15M
20,0.17,100,73.1,13.9,0,138,0.4,68.2,1011.3,2.2,54,2019-07-11T17:30:00+02:00,PT15M
20,0.17,97,71.7,14.1,0,135,0.4,70.2,1011.3,2.3,56,2019-07-11T17:45:00+02:00,PT15M
20,0.17,94,70.9,14.4,0,128,0.4,72.3,1011.3,2.4,58,2019-07-11T18:00:00+02:00,PT15M
19,0.17,91,66.9,14.6,0,133,0.5,74,1011.3,2.4,61,2019-07-11T18:15:00+02:00,PT15M
19,0.17,88,57.5,14.8,0,155,0.5,75.3,1011.3,2.3,63,2019-07-11T18:30:00+02:00,PT15M
19,0.17,85,54,14.9,0,150,0.5,76.6,1011.3,2.2,65,2019-07-11T18:45:00+02:00,PT15M
19,0.17,82,61.6,15.1,0,111,0.5,77.9,1011.3,2.1,68,2019-07-11T19:00:00+02:00,PT15M
19,0.17,79,72,15.2,0,70,0.5,79.2,1011.2,2.1,70,2019-07-11T19:15:00+02:00,PT15M
19,0.17,77,64.9,15.3,0,75,0.5,80.5,1011.2,2,72,2019-07-11T19:30:00+02:00,PT15M
19,0.17,74,61.5,15.3,0,69,0.5,81.8,1011.1,2,74,2019-07-11T19:45:00+02:00,PT15M
18,0.17,71,57.8,15.4,0,61,0.5,83.1,1011.1,1.9,76,2019-07-11T20:00:00+02:00,PT15M
18,0.17,68,63.2,15.4,0,42,0.7,84.3,1011.1,1.9,78,2019-07-11T20:15:00+02:00,PT15M
18,0.17,65,62.9,15.4,0,31,0.7,85.3,1011.1,2,81,2019-07-11T20:30:00+02:00,PT15M
18,0.17,63,53.1,15.5,0,28,0.7,86.4,1011.1,2,83,2019-07-11T20:45:00+02:00,PT15M
18,0.17,60,57.9,15.5,0,17,0.7,87.5,1011.1,2.1,85,2019-07-11T21:00:00+02:00,PT15M
17,0.17,57,75.8,15.5,0,5,0.8,88.7,1011.1,2.1,87,2019-07-11T21:15:00+02:00,PT15M
17,0.17,54,83.9,15.6,0,1,0.8,90,1011.1,2.2,88,2019-07-11T21:30:00+02:00,PT15M
17,0.17,51,85.4,15.6,0,0,0.8,91.3,1011.2,2.2,90,2019-07-11T21:45:00+02:00,PT15M
17,0.17,48,87.1,15.7,0,0,0.8,92.6,1011.2,2.2,92,2019-07-11T22:00:00+02:00,PT15M
17,0.17,45,86.4,15.7,0,0,0.9,93.4,1011.2,2.3,94,2019-07-11T22:15:00+02:00,PT15M
17,0.17,42,86.9,15.6,0,0,0.9,93.7,1011.2,2.3,95,2019-07-11T22:30:00+02:00,PT15M
17,0.17,39,87.4,15.6,0,0,0.9,94,1011.1,2.4,97,2019-07-11T22:45:00+02:00,PT15M
17,0.17,35,88.1,15.5,0,0,0.9,94.3,1011.1,2.4,98,2019-07-11T23:00:00+02:00,PT15M
16,0.17,32,92.7,15.4,0,0,1,94.2,1011.1,2.5,99,2019-07-11T23:15:00+02:00,PT15M
16,0.17,29,93.2,15.2,0,0,1,93.7,1011.2,2.7,100,2019-07-11T23:30:00+02:00,PT15M
16,0.17,25,94,15.1,0,0,1,93.3,1011.3,2.8,101,2019-07-11T23:45:00+02:00,PT15M
16,0.17,22,93.7,14.9,0,0,1,92.8,1011.3,3,102,2019-07-12T00:00:00+02:00,PT15M
16,0.17,19,93.6,14.8,0,0,0.9,92.9,1011.3,3.1,103,2019-07-12T00:15:00+02:00,PT15M
16,0.17,15,93.4,14.8,0,0,0.9,93.5,1011.2,3,104,2019-07-12T00:30:00+02:00,PT15M
16,0.17,12,93.7,14.8,0,0,0.9,94.1,1011.1,2.9,104,2019-07-12T00:45:00+02:00,PT15M
16,0.17,8,93.7,14.8,0,0,0.9,94.7,1010.9,2.9,105,2019-07-12T01:00:00+02:00,PT15M
16,0.17,4,93.7,14.8,0,0,0.6,95.1,1010.9,3,105,2019-07-12T01:15:00+02:00,PT15M
16,0.17,1,93.9,14.8,0,0,0.6,95.2,1010.8,3.1,105,2019-07-12T01:30:00+02:00,PT15M
16,0.17,-3,94.8,14.7,0,0,0.6,95.4,1010.8,3.3,105,2019-07-12T01:45:00+02:00,PT15M
15,0.17,-6,90.4,14.7,0,0,0.6,95.5,1010.8,3.4,105,2019-07-12T02:00:00+02:00,PT15M
15,0.17,-10,77.1,14.7,0,0,0.3,95.6,1010.7,3.6,105,2019-07-12T02:15:00+02:00,PT15M
15,0.17,-13,79.6,14.6,0,0,0.3,95.6,1010.5,3.7,104,2019-07-12T02:30:00+02:00,PT15M
15,0.17,-17,83.7,14.6,0,0,0.3,95.6,1010.4,3.9,104,2019-07-12T02:45:00+02:00,PT15M
15,0.17,-20,85.5,14.5,0,0,0.3,95.6,1010.2,4.1,103,2019-07-12T03:00:00+02:00,PT15M
15,0.17,-24,86.9,14.5,0,0,0.1,95.7,1010.1,4.2,102,2019-07-12T03:15:00+02:00,PT15M
15,0.17,-27,88.3,14.4,0,0,0.1,96.1,1010.1,4.2,101,2019-07-12T03:30:00+02:00,PT15M
15,0.17,-31,88.7,14.4,0,0,0.1,96.4,1010.1,4.2,100,2019-07-12T03:45:00+02:00,PT15M
15,0.17,-34,89.6,14.3,0,0,0.1,96.7,1010.1,4.3,99,2019-07-12T04:00:00+02:00,PT15M
15,0.17,-37,91,14.3,0,0,0,96.7,1010,4.3,97,2019-07-12T04:15:00+02:00,PT15M
15,0.17,-40,87.9,14.2,0,0,0,96.6,1010,4.3,96,2019-07-12T04:30:00+02:00,PT15M
15,0.17,-44,80.9,14.2,0,0,0,96.4,1010,4.3,94,2019-07-12T04:45:00+02:00,PT15M
15,0.17,-47,83.5,14.1,0,0,0,96.3,1010,4.3,93,2019-07-12T05:00:00+02:00,PT15M
15,0.17,-50,92.9,14.1,0,0,0,96.3,1010,4.3,91,2019-07-12T05:15:00+02:00,PT15M
15,0.17,-53,94.5,14.1,0,0,0,96.4,1010,4.5,89,2019-07-12T05:30:00+02:00,PT15M
15,0.17,-56,93,14.1,0,1,0,96.6,1010.1,4.6,87,2019-07-12T05:45:00+02:00,PT15M
15,0.17,-58,88.6,14.1,0,4,0,96.7,1010.1,4.8,86,2019-07-12T06:00:00+02:00,PT15M
15,0.17,-61,87.5,14.1,0,7,0,96.6,1010.1,4.8,84,2019-07-12T06:15:00+02:00,PT15M
15,0.17,-64,83.4,14.1,0,13,0,96.1,1010.1,4.7,82,2019-07-12T06:30:00+02:00,PT15M
15,0.17,-67,71.5,14.1,0,30,0,95.7,1010.1,4.6,79,2019-07-12T06:45:00+02:00,PT15M
15,0.17,-70,69.6,14.1,0,42,0,95.2,1010.1,4.6,77,2019-07-12T07:00:00+02:00,PT15M
15,0.17,-73,59.4,14.2,0,70,0,94.5,1010.1,4.6,75,2019-07-12T07:15:00+02:00,PT15M
15,0.17,-75,56.2,14.3,0,91,0,93.6,1010.1,4.7,73,2019-07-12T07:30:00+02:00,PT15M
16,0.17,-78,58.7,14.4,0,101,0,92.7,1010.1,4.8,71,2019-07-12T07:45:00+02:00,PT15M
16,0.17,-81,60.7,14.5,0,111,0,91.8,1010.1,4.9,69,2019-07-12T08:00:00+02:00,PT15M
16,0.17,-84,63.8,14.6,0,117,0,90.7,1010.1,4.9,66,2019-07-12T08:15:00+02:00,PT15M
16,0.17,-87,65.2,14.6,0,126,0,89.2,1010.1,4.8,64,2019-07-12T08:30:00+02:00,PT15M
17,0.17,-90,63.1,14.6,0,148,0,87.8,1010.1,4.7,62,2019-07-12T08:45:00+02:00,PT15M
17,0.17,-93,57.6,14.6,0,186,0,86.5,1010.1,4.6,60,2019-07-12T09:00:00+02:00,PT15M
17,0.17,-96,51.6,14.6,0,231,0.1,84.7,1010.2,4.6,57,2019-07-12T09:15:00+02:00,PT15M
18,0.17,-99,50.9,14.5,0,252,0.1,82.6,1010.2,4.5,55,2019-07-12T09:30:00+02:00,PT15M
18,0.17,-102,49.5,14.4,0,278,0.1,80.5,1010.2,4.4,53,2019-07-12T09:45:00+02:00,PT15M
18,0.17,-106,42.6,14.3,0,336,0.1,78.5,1010.2,4.3,51,2019-07-12T10:00:00+02:00,PT15M
18,0.17,-109,39.7,14.3,4,372,0.1,76.8,1010.2,4.1,48,2019-07-12T10:15:00+02:00,PT15M
19,0.17,-113,44.8,14.3,0,358,0.1,75.4,1010.1,4,46,2019-07-12T10:30:00+02:00,PT15M
19,0.17,-117,47.3,14.3,0,357,0.1,74,1010.1,3.8,44,2019-07-12T10:45:00+02:00,PT15M
19,0.17,-121,50.9,14.3,0,347,0.1,72.6,1010,3.7,42,2019-07-12T11:00:00+02:00,PT15M
20,0.17,-126,41.3,14.2,0,428,0.1,71.5,1009.9,3.6,40,2019-07-12T11:15:00+02:00,PT15M
20,0.17,-130,39.8,14.2,7,453,0.1,70.7,1009.9,3.5,39,2019-07-12T11:30:00+02:00,PT15M
20,0.17,-135,42.9,14,0,441,0.1,69.9,1009.9,3.4,37,2019-07-12T11:45:00+02:00,PT15M
20,0.17,-141,40.8,14,0,467,0.1,69.2,1009.9,3.3,35,2019-07-12T12:00:00+02:00,PT15M
20,0.17,-146,40.6,14,0,477,0.1,68.7,1009.8,3.2,34,2019-07-12T12:15:00+02:00,PT15M
20,0.17,-152,32.3,14.1,120,553,0.1,68.7,1009.8,3.1,33,2019-07-12T12:30:00+02:00,PT15M
20,0.17,-158,14.1,14.2,474,711,0.1,68.6,1009.7,3,32,2019-07-12T12:45:00+02:00,PT15M
20,0.17,-165,4.8,14.3,696,795,0.1,68.5,1009.7,2.9,31,2019-07-12T13:00:00+02:00,PT15M
21,0.17,-172,7.8,14.3,625,775,0.2,67.7,1009.6,2.8,31,2019-07-12T13:15:00+02:00,PT15M
21,0.17,-178,20.4,14.1,341,670,0.2,66.2,1009.4,2.8,30,2019-07-12T13:30:00+02:00,PT15M
21,0.17,175,23.4,14,274,643,0.2,64.8,1009.2,2.7,31,2019-07-12T13:45:00+02:00,PT15M
21,0.17,168,18.9,13.8,350,675,0.2,63.4,1009,2.7,31,2019-07-12T14:00:00+02:00,PT15M
21,0.17,161,23.8,13.7,242,626,0.1,62.5,1008.9,2.7,32,2019-07-12T14:15:00+02:00,PT15M
21,0.17,155,30.5,13.7,110,562,0.1,62.2,1008.8,2.9,32,2019-07-12T14:30:00+02:00,PT15M
21,0.17,149,35.4,13.7,48,514,0.1,61.9,1008.8,3.1,33,2019-07-12T14:45:00+02:00,PT15M
21,0.17,143,46,13.7,0,421,0.1,61.7,1008.7,3.3,35,2019-07-12T15:00:00+02:00,PT15M
21,0.17,138,41.8,13.7,0,444,1.2,62.5,1008.7,3.4,36,2019-07-12T15:15:00+02:00,PT15M
21,0.17,133,37.9,13.8,0,461,1.2,64.6,1008.7,3.5,38,2019-07-12T15:30:00+02:00,PT15M
20,0.17,128,41.4,13.9,5,422,1.2,66.7,1008.7,3.6,40,2019-07-12T15:45:00+02:00,PT15M
20,0.17,123,56.9,14,0,301,1.2,69,1008.7,3.7,41,2019-07-12T16:00:00+02:00,PT15M
20,0.17,119,64.7,14,0,237,0.7,70.3,1008.8,3.7,43,2019-07-12T16:15:00+02:00,PT15M
20,0.17,115,73.6,14,0,170,0.7,70.6,1008.9,3.7,45,2019-07-12T16:30:00+02:00,PT15M
19,0.17,111,81,13.9,0,116,0.7,70.9,1008.9,3.8,47,2019-07-12T16:45:00+02:00,PT15M
19,0.17,107,79.4,13.9,0,120,0.7,71.2,1009,3.9,50,2019-07-12T17:00:00+02:00,PT15M
19,0.17,104,79.1,13.9,0,115,0,71.5,1009.1,4,52,2019-07-12T17:15:00+02:00,PT15M
19,0.17,101,86.2,13.9,0,71,0,71.6,1009.1,4.1,54,2019-07-12T17:30:00+02:00,PT15M
19,0.17,97,85,13.9,0,72,0,71.7,1009.1,4.2,56,2019-07-12T17:45:00+02:00,PT15M
19,0.17,94,86.7,13.9,0,59,0,71.8,1009.1,4.3,59,2019-07-12T18:00:00+02:00,PT15M
19,0.17,91,87.5,13.9,0,51,0.1,71.7,1009.1,4.2,61,2019-07-12T18:15:00+02:00,PT15M
19,0.17,88,85.2,13.8,0,55,0.1,71.5,1009.1,4.1,63,2019-07-12T18:30:00+02:00,PT15M
19,0.17,85,80.7,13.8,0,64,0.1,71.3,1009.1,3.9,65,2019-07-12T18:45:00+02:00,PT15M
19,0.17,82,71.2,13.7,0,85,0.1,71,1009.1,3.8,68,2019-07-12T19:00:00+02:00,PT15M
19,0.17,80,66.7,13.7,0,87,0.1,71.1,1009.2,3.6,70,2019-07-12T19:15:00+02:00,PT15M
19,0.17,77,73.1,13.6,0,61,0.1,71.6,1009.3,3.5,72,2019-07-12T19:30:00+02:00,PT15M
19,0.17,74,71.5,13.6,0,54,0.1,72,1009.3,3.4,74,2019-07-12T19:45:00+02:00,PT15M
19,0.17,71,64.7,13.5,0,55,0.1,72.4,1009.4,3.3,76,2019-07-12T20:00:00+02:00,PT15M
18,0.17,68,57.3,13.5,0,53,0.1,73,1009.5,3.3,79,2019-07-12T20:15:00+02:00,PT15M
18,0.17,66,53.1,13.5,0,44,0.1,73.7,1009.5,3.3,81,2019-07-12T20:30:00+02:00,PT15M
18,0.17,63,44.5,13.5,0,37,0.1,74.4,1009.6,3.3,83,2019-07-12T20:45:00+02:00,PT15M
18,0.17,60,28.6,13.5,0,31,0.1,75.1,1009.6,3.3,85,2019-07-12T21:00:00+02:00,PT15M
18,0.17,57,10.6,13.5,0,22,0,76,1009.7,3.4,87,2019-07-12T21:15:00+02:00,PT15M
18,0.17,54,8.7,13.5,0,8,0,77.1,1009.8,3.6,89,2019-07-12T21:30:00+02:00,PT15M
17,0.17,51,11.2,13.5,0,0,0,78.2,1010,3.8,90,2019-07-12T21:45:00+02:00,PT15M
17,0.17,48,14.3,13.5,0,0,0,79.3,1010.1,3.9,92,2019-07-12T22:00:00+02:00,PT15M
17,0.17,45,12.5,13.5,0,0,0,80.3,1010.2,4.2,94,2019-07-12T22:15:00+02:00,PT15M
17,0.17,42,9.7,13.5,0,0,0,81,1010.2,4.5,95,2019-07-12T22:30:00+02:00,PT15M
17,0.17,39,18.4,13.5,0,0,0,81.8,1010.2,4.7,97,2019-07-12T22:45:00+02:00,PT15M
17,0.17,36,28.5,13.5,0,0,0,82.6,1010.2,5,98,2019-07-12T23:00:00+02:00,PT15M
16,0.17,32,23.5,13.5,0,0,0,83.6,1010.4,5.2,99,2019-07-12T23:15:00+02:00,PT15M
16,0.17,29,18.1,13.6,0,0,0,85,1010.6,5.1,101,2019-07-12T23:30:00+02:00,PT15M
16,0.17,26,15.3,13.7,0,0,0,86.4,1010.8,5.1,102,2019-07-12T23:45:00+02:00,PT15M
16,0.17,22,17,13.8,0,0,0,87.8,1011,5.1,103,2019-07-13T00:00:00+02:00,PT15M
16,0.17,19,9.4,13.8,0,0,0,88.5,1011.1,5,103,2019-07-13T00:15:00+02:00,PT15M
16,0.17,15,8.2,13.8,0,0,0,88.7,1011.1,4.9,104,2019-07-13T00:30:00+02:00,PT15M
16,0.17,12,7.7,13.7,0,0,0,88.8,1011.2,4.8,105,2019-07-13T00:45:00+02:00,PT15M
16,0.17,8,8.5,13.7,0,0,0,89,1011.2,4.7,105,2019-07-13T01:00:00+02:00,PT15M
16,0.17,4,12.8,13.7,0,0,0,89.2,1011.3,4.7,105,2019-07-13T01:15:00+02:00,PT15M
15,0.17,1,12.8,13.7,0,0,0,89.5,1011.3,4.9,105,2019-07-13T01:30:00+02:00,PT15M
15,0.17,-3,12.8,13.7,0,0,0,89.7,1011.4,5.1,105,2019-07-13T01:45:00+02:00,PT15M
15,0.17,-6,41.6,13.7,0,0,0,90,1011.4,5.2,105,2019-07-13T02:00:00+02:00,PT15M
15,0.17,-10,86.8,13.7,0,0,0,90.3,1011.5,5.4,105,2019-07-13T02:15:00+02:00,PT15M
15,0.17,-13,84.8,13.7,0,0,0,90.6,1011.4,5.6,104,2019-07-13T02:30:00+02:00,PT15M
15,0.17,-17,84.3,13.8,0,0,0,90.9,1011.4,5.7,104,2019-07-13T02:45:00+02:00,PT15M
15,0.17,-20,79.7,13.8,0,0,0,91.2,1011.4,5.8,103,2019-07-13T03:00:00+02:00,PT15M
15,0.17,-24,81.5,13.8,0,0,0,91.4,1011.4,5.9,102,2019-07-13T03:15:00+02:00,PT15M
15,0.17,-27,76,13.8,0,0,0,91.6,1011.4,5.8,101,2019-07-13T03:30:00+02:00,PT15M
15,0.17,-31,72.4,13.8,0,0,0,91.7,1011.5,5.7,100,2019-07-13T03:45:00+02:00,PT15M
15,0.17,-34,73.9,13.8,0,0,0,91.9,1011.5,5.7,99,2019-07-13T04:00:00+02:00,PT15M
15,0.17,-37,71.3,13.8,0,0,0.1,91.9,1011.6,5.6,97,2019-07-13T04:15:00+02:00,PT15M
15,0.17,-40,67.1,13.8,0,0,0.1,91.9,1011.6,5.6,96,2019-07-13T04:30:00+02:00,PT15M
15,0.17,-44,65.7,13.9,0,0,0.1,91.9,1011.6,5.6,95,2019-07-13T04:45:00+02:00,PT15M
15,0.17,-47,63.5,13.9,0,0,0.1,91.9,1011.6,5.6,93,2019-07-13T05:00:00+02:00,PT15M
15,0.17,-50,41.2,13.9,0,0,0.1,92,1011.6,5.5,91,2019-07-13T05:15:00+02:00,PT15M
15,0.17,-53,48.2,13.9,0,2,0.1,92,1011.6,5.4,89,2019-07-13T05:30:00+02:00,PT15M
15,0.17,-56,55,14,0,7,0.1,92,1011.7,5.3,88,2019-07-13T05:45:00+02:00,PT15M
15,0.17,-59,73.7,14,0,9,0.1,92,1011.7,5.3,86,2019-07-13T06:00:00+02:00,PT15M
15,0.17,-61,85.8,14,0,8,0.2,92.1,1011.8,5.2,84,2019-07-13T06:15:00+02:00,PT15M
15,0.17,-64,87.9,14,0,10,0.2,92.4,1011.9,5.2,82,2019-07-13T06:30:00+02:00,PT15M
15,0.17,-67,84.6,14.1,0,18,0.2,92.7,1012,5.2,80,2019-07-13T06:45:00+02:00,PT15M
15,0.17,-70,82.7,14.1,0,25,0.2,93,1012.1,5.2,77,2019-07-13T07:00:00+02:00,PT15M
15,0.17,-73,80.3,14.1,0,36,0.2,93.2,1012.2,5.1,75,2019-07-13T07:15:00+02:00,PT15M
15,0.17,-76,77.4,14.1,0,49,0.2,93.4,1012.3,5.1,73,2019-07-13T07:30:00+02:00,PT15M
15,0.17,-78,74.3,14.2,0,65,0.2,93.5,1012.4,5.1,71,2019-07-13T07:45:00+02:00,PT15M
15,0.17,-81,74.4,14.2,0,75,0.2,93.7,1012.5,5.1,69,2019-07-13T08:00:00+02:00,PT15M
15,0.17,-84,75.2,14.2,0,82,0.1,93.8,1012.6,5.1,66,2019-07-13T08:15:00+02:00,PT15M
15,0.17,-87,73.6,14.3,0,97,0.1,94,1012.8,5.1,64,2019-07-13T08:30:00+02:00,PT15M
15,0.17,-90,74.1,14.3,0,105,0.1,94.1,1012.9,5.1,62,2019-07-13T08:45:00+02:00,PT15M
15,0.17,-93,74,14.4,0,115,0.1,94.3,1013,5.2,60,2019-07-13T09:00:00+02:00,PT15M
15,0.17,-96,73.6,14.4,0,127,0.1,94,1013.1,5.1,57,2019-07-13T09:15:00+02:00,PT15M
16,0.17,-99,72.3,14.4,0,143,0.1,93.2,1013.2,4.9,55,2019-07-13T09:30:00+02:00,PT15M
16,0.17,-102,70.7,14.5,0,162,0.1,92.5,1013.3,4.7,53,2019-07-13T09:45:00+02:00,PT15M
16,0.17,-106,70.5,14.5,0,172,0.1,91.8,1013.3,4.5,51,2019-07-13T10:00:00+02:00,PT15M
16,0.17,-109,70.8,14.5,0,180,0.2,90.8,1013.4,4.3,49,2019-07-13T10:15:00+02:00,PT15M
16,0.17,-113,70.4,14.5,0,192,0.2,89.7,1013.5,4.2,46,2019-07-13T10:30:00+02:00,PT15M
17,0.17,-117,70.2,14.6,0,201,0.2,88.5,1013.6,4.1,44,2019-07-13T10:45:00+02:00,PT15M
17,0.17,-121,70,14.6,0,211,0.2,87.4,1013.6,4,42,2019-07-13T11:00:00+02:00,PT15M
17,0.17,-126,68.8,14.7,0,227,0.2,86.8,1013.7,4,40,2019-07-13T11:15:00+02:00,PT15M
17,0.17,-130,67.2,15,0,246,0.2,86.7,1013.8,4,39,2019-07-13T11:30:00+02:00,PT15M
18,0.17,-135,67.8,15.2,0,247,0.2,86.6,1013.9,4.1,37,2019-07-13T11:45:00+02:00,PT15M
18,0.17,-141,71.6,15.5,0,223,0.2,86.5,1014,4.1,35,2019-07-13T12:00:00+02:00,PT15M
18,0.17,-146,74.3,15.6,0,206,0.2,86.3,1014.1,4.1,34,2019-07-13T12:15:00+02:00,PT15M
18,0.17,-152,74.1,15.7,0,210,0.2,86,1014.2,4.2,33,2019-07-13T12:30:00+02:00,PT15M
18,0.17,-158,69.4,15.8,0,251,0.2,85.8,1014.2,4.3,32,2019-07-13T12:45:00+02:00,PT15M
18,0.17,-165,62.2,15.9,0,313,0.2,85.5,1014.3,4.4,31,2019-07-13T13:00:00+02:00,PT15M
19,0.17,-172,61,15.9,0,325,0.5,84.8,1014.3,4.8,31,2019-07-13T13:15:00+02:00,PT15M
19,0.17,-178,65.3,15.9,0,290,0.5,83.6,1014.4,5.3,31,2019-07-13T13:30:00+02:00,PT15M
