date,hour,france,italy,belgium,spain,uk,germany
30-10-2022,02:00 - 03:00,100.25,100.25,100.22,100.25,N/A,100.2
30-10-2022,02:00 - 03:00,100.15,100.15,99.93,100.9,N/A,99.92
30-10-2022,03:00 - 04:00,98.41,98.41,98.36,100,N/A,98.31
30-10-2022,04:00 - 05:00,98.5,98.5,98.48,98.5,N/A,98.46
30-10-2022,05:00 - 06:00,98.98,98.98,98.98,98.98,N/A,98.98
30-10-2022,06:00 - 07:00,100.55,100.55,100.55,103.5,N/A,100.55
30-10-2022,07:00 - 08:00,110.27,101.8,110.13,110.27,N/A,110.04
30-10-2022,08:00 - 09:00,114,98.5,113.44,114,N/A,113.33
30-10-2022,09:00 - 10:00,104.38,98.34,104.26,135,N/A,104.18
30-10-2022,10:00 - 11:00,97.81,97.36,97.81,138.34,N/A,97.81
30-10-2022,11:00 - 12:00,100.03,92.34,100.03,132.12,N/A,100.03
30-10-2022,12:00 - 13:00,100,95.43,100,131.82,N/A,100
30-10-2022,13:00 - 14:00,100,98.34,100,132.12,N/A,100
30-10-2022,14:00 - 15:00,109.43,98.5,109.43,125.69,N/A,109.43
30-10-2022,15:00 - 16:00,124.61,103.14,124.61,124.61,N/A,124.61
30-10-2022,16:00 - 17:00,140.2,114.99,140.13,140.2,N/A,140.15
30-10-2022,17:00 - 18:00,156,156,156,156,N/A,156
30-10-2022,18:00 - 19:00,170.38,170.38,170.38,170.38,N/A,170.38
30-10-2022,19:00 - 20:00,165,165,165,200,N/A,165
30-10-2022,20:00 - 21:00,147.52,147.52,147.52,225.35,N/A,147.52
30-10-2022,21:00 - 22:00,139.08,139.08,138.92,209.27,N/A,138.96
30-10-2022,22:00 - 23:00,127,119.99,127,157.31,N/A,127
30-10-2022,23:00 - 00:00,109.26,102.5,109.26,141.73,N/A,109.26
31-10-2022,00:00 - 01:00,136.77,130.95,118.4,161.31,50,129.38
31-10-2022,01:00 - 02:00,119.09,119.09,119.09,150,24.8,119.09
31-10-2022,02:00 - 03:00,116.32,116.32,116.32,116.32,5.35,116.32
31-10-2022,03:00 - 04:00,114.6,114.6,114.6,114.6,5.41,114.6
31-10-2022,04:00 - 05:00,115.07,115.07,115.07,115.07,9,115.07
31-10-2022,05:00 - 06:00,124.17,124.17,123.72,124.17,15.46,123.45
31-10-2022,06:00 - 07:00,145.96,145.96,145.61,145.96,57.98,145.62
31-10-2022,07:00 - 08:00,166.56,166.56,166.44,166.56,88.36,166.39
31-10-2022,08:00 - 09:00,168,168,168,168,86.5,168
31-10-2022,09:00 - 10:00,153.3,153.3,153.3,153.3,99.25,153.3
31-10-2022,10:00 - 11:00,143.35,143.35,143.35,143.35,114.84,143.35
31-10-2022,11:00 - 12:00,141.95,141.95,141.95,141.95,119.52,141.95
31-10-2022,12:00 - 13:00,141.96,141.96,141.96,141.96,119,141.96
31-10-2022,13:00 - 14:00,145.96,145.96,145.96,145.96,128.92,145.96
31-10-2022,14:00 - 15:00,155,155,155,155,137.38,155
31-10-2022,15:00 - 16:00,169.15,169.15,169.15,169.15,137.53,169.15
31-10-2022,16:00 - 17:00,166.78,166.78,171.42,166.78,160.01,179.48
31-10-2022,17:00 - 18:00,180,180,188.21,180,192.8,201.51
31-10-2022,18:00 - 19:00,183.26,183.26,182.96,183.26,211.36,182.84
31-10-2022,19:00 - 20:00,168.22,173.62,168,185,195.97,167.81
31-10-2022,20:00 - 21:00,147.3,149.99,147.2,231.69,172.39,147.09
31-10-2022,21:00 - 22:00,136.78,136.78,136.78,250,143.98,136.78
31-10-2022,22:00 - 23:00,120.85,125.13,120.36,220,122.35,120.51
31-10-2022,23:00 - 00:00,101.3,115.63,100.42,208.36,114,100.73
01-11-2022,00:00 - 01:00,95.34,107.39,88.59,140,105,80.65
01-11-2022,01:00 - 02:00,78.12,99.94,76.66,125.4,92.28,76.68
01-11-2022,02:00 - 03:00,71.83,96,55.26,100.53,89,55.26
01-11-2022,03:00 - 04:00,55.24,86.34,37.89,100.43,80,37
01-11-2022,04:00 - 05:00,56.04,90,44.03,98,68.44,38.76
01-11-2022,05:00 - 06:00,56.95,99.49,55.39,93.7,62.81,54.63
01-11-2022,06:00 - 07:00,79.47,114.6,66.33,93.7,69.56,59.95
01-11-2022,07:00 - 08:00,84.03,115.5,80.56,93.1,89.04,77.99
01-11-2022,08:00 - 09:00,93.7,100.58,88.98,93.7,106.94,84.4
01-11-2022,09:00 - 10:00,95.92,95.92,67.65,95.92,120.55,67.65
01-11-2022,10:00 - 11:00,89.74,89.74,56.06,89.74,118.22,57.18
01-11-2022,11:00 - 12:00,82,94.3,48.52,82,111.23,48.91
01-11-2022,12:00 - 13:00,85.91,90,29.62,85.91,105.25,38.59
01-11-2022,13:00 - 14:00,80.88,80.88,39.59,80.88,100.45,41.24
01-11-2022,14:00 - 15:00,81.1,101,67.25,81.1,104.76,68.89
01-11-2022,15:00 - 16:00,85,115,68.66,85,102.15,80
01-11-2022,16:00 - 17:00,96.39,127.54,83.04,96.39,114.07,89.39
01-11-2022,17:00 - 18:00,121.73,132.5,112.95,121.73,134,114.5
01-11-2022,18:00 - 19:00,133.79,133.79,127.28,133.79,155.56,125.63
01-11-2022,19:00 - 20:00,134.54,135,114.73,136,145,102.08
01-11-2022,20:00 - 21:00,103.51,130.82,91.85,178.59,122,84.19
01-11-2022,21:00 - 22:00,90.87,128.32,78.6,180,107,71.67
01-11-2022,22:00 - 23:00,99.58,126.47,75.1,139.49,101.62,69.57
01-11-2022,23:00 - 00:00,118.33,118.33,36.71,122.59,89,27.71
02-11-2022,00:00 - 01:00,84.45,94.99,17.87,108.6,76.42,54.92
02-11-2022,01:00 - 02:00,94.73,94.73,10,105.64,66.05,24.34
02-11-2022,02:00 - 03:00,95.3,95.3,-4.1,101.04,62,17.38
02-11-2022,03:00 - 04:00,67.16,90,4.72,101.01,41,15.28
02-11-2022,04:00 - 05:00,63.8,94.73,20.2,101.04,32.28,20.2
02-11-2022,05:00 - 06:00,102.09,102.09,43.19,102.2,34,30.01
02-11-2022,06:00 - 07:00,116.47,116.47,89.98,120,15,69.71
02-11-2022,07:00 - 08:00,139.55,139.55,115,144.41,49.36,97.19
02-11-2022,08:00 - 09:00,152.29,152.29,132,152.29,65,97.12
02-11-2022,09:00 - 10:00,129,129,106.93,129,69,73.03
02-11-2022,10:00 - 11:00,115.3,115.3,70.78,115.3,66.29,47.08
02-11-2022,11:00 - 12:00,106.3,110.38,56.85,106.3,60,42.58
02-11-2022,12:00 - 13:00,105.33,105.33,53,105.33,53.58,39.94
02-11-2022,13:00 - 14:00,103.54,105.14,63.63,103.54,58.79,52.66
02-11-2022,14:00 - 15:00,107.74,111.36,79.39,107.74,63.71,72.17
02-11-2022,15:00 - 16:00,107.28,126.55,98.25,107.28,66,91.3
02-11-2022,16:00 - 17:00,125.72,170,110.34,125.72,65.43,105.36
02-11-2022,17:00 - 18:00,166.29,170,141,166.29,92,146.89
02-11-2022,18:00 - 19:00,180,180,125.69,180,120.05,148.93
02-11-2022,19:00 - 20:00,177.65,177.65,72.2,177.65,115,130
02-11-2022,20:00 - 21:00,131.38,131.38,88.68,189,103.44,97.19
02-11-2022,21:00 - 22:00,119.13,119.13,89.49,146.69,91.7,83.72
02-11-2022,22:00 - 23:00,113.1,113.1,88.66,120.53,85.42,88.66
02-11-2022,23:00 - 00:00,107,107,74.5,107,75.66,81.66
03-11-2022,00:00 - 01:00,120,120,67,120,75,75.73
03-11-2022,01:00 - 02:00,104.11,111.98,53.12,104.11,70.04,71.79
03-11-2022,02:00 - 03:00,98.7,109.33,30,98.7,68.64,46.42
03-11-2022,03:00 - 04:00,91.96,106.9,39.61,93.7,66.26,45.09
03-11-2022,04:00 - 05:00,74.33,109.33,35.94,90.91,67.83,43.83
03-11-2022,05:00 - 06:00,92.52,112.18,65.8,92.52,76.18,71.58
03-11-2022,06:00 - 07:00,97.56,130.64,90.01,97.56,94.95,87.67
03-11-2022,07:00 - 08:00,110.81,153.5,103.8,110.81,105.22,99.77
03-11-2022,08:00 - 09:00,130,170.71,111.02,130,104.01,112.99
03-11-2022,09:00 - 10:00,120.46,155.05,108.19,120.46,115,106.7
03-11-2022,10:00 - 11:00,109.41,139.65,94.15,109.41,116.75,94.15
03-11-2022,11:00 - 12:00,112.1,132.06,105.95,112.1,120,108.25
03-11-2022,12:00 - 13:00,125.5,126.5,103.96,125.5,123.77,110.43
03-11-2022,13:00 - 14:00,129.07,129.46,128.86,129.07,135.42,128.94
03-11-2022,14:00 - 15:00,133.3,133.3,115.29,133.3,144.53,125.26
03-11-2022,15:00 - 16:00,139.44,139.65,137.04,133.3,141.47,136.3
03-11-2022,16:00 - 17:00,139.22,140.8,134.7,139.22,146,133.62
03-11-2022,17:00 - 18:00,144.11,144.54,138.84,144.11,168.24,137.46
03-11-2022,18:00 - 19:00,173.52,173.52,172.2,173.52,195.24,128.71
03-11-2022,19:00 - 20:00,155.33,155.33,133.13,155.33,169.98,132.21
03-11-2022,20:00 - 21:00,137.41,137.41,128.27,137.41,143.12,128.28
03-11-2022,21:00 - 22:00,132.2,132.2,120.33,132.2,118.23,109.08
03-11-2022,22:00 - 23:00,128.49,128.49,126.29,128.49,110,124.39
03-11-2022,23:00 - 00:00,113.72,115.49,113.61,113.72,104.01,113.5
04-11-2022,00:00 - 01:00,151.15,151.15,135,151.15,179.38,88.11
04-11-2022,01:00 - 02:00,147.25,147.25,124.33,147.25,166.03,93.04
04-11-2022,02:00 - 03:00,146.15,146.15,128.5,146.15,159.2,89.06
04-11-2022,03:00 - 04:00,135.3,135.3,124.08,135.3,155.18,94.22
04-11-2022,04:00 - 05:00,122.13,127.1,117.84,122.13,153.21,114.49
04-11-2022,05:00 - 06:00,135.27,140.19,132.03,135.27,155.29,129.47
04-11-2022,06:00 - 07:00,174.79,205.56,174.79,154.74,165,174.79
04-11-2022,07:00 - 08:00,206.05,206.05,206.05,166.77,183.12,206.05
04-11-2022,08:00 - 09:00,215.15,215.15,215.15,166.46,200.66,215.15
04-11-2022,09:00 - 10:00,209.9,209.9,209.9,154.92,211.86,209.9
04-11-2022,10:00 - 11:00,204.96,209.28,204.96,139.89,203.91,204.96
04-11-2022,11:00 - 12:00,197.35,206.05,190.56,123.27,189.96,202.78
04-11-2022,12:00 - 13:00,194.79,201.25,186.7,118,181.15,203.05
04-11-2022,13:00 - 14:00,189.01,200.41,189.01,112.8,185.32,189.01
04-11-2022,14:00 - 15:00,191.94,206.46,179.63,112.44,188,207.56
04-11-2022,15:00 - 16:00,205.17,213.13,197.64,112.58,192.63,212.96
04-11-2022,16:00 - 17:00,207.98,217.56,200.01,139.59,197.14,217.42
04-11-2022,17:00 - 18:00,239.99,239.99,239.99,158.42,254,239.99
04-11-2022,18:00 - 19:00,240.55,240.55,240.55,179.38,288,240.55
04-11-2022,19:00 - 20:00,217.74,217.74,217.74,217.74,247,217.74
04-11-2022,20:00 - 21:00,195.58,207.65,195.58,195.58,203.12,195.58
04-11-2022,21:00 - 22:00,187,206.05,187,187,175.6,187
04-11-2022,22:00 - 23:00,179.8,203.69,179.8,174,175.56,179.8
04-11-2022,23:00 - 00:00,172.85,178.12,172.64,159.78,160.8,172.21
05-11-2022,00:00 - 01:00,150.59,150.59,150.59,146.67,149.66,150.59
05-11-2022,01:00 - 02:00,158.94,158.94,150.91,133.79,130.62,136.89
05-11-2022,02:00 - 03:00,138.99,138.99,136.88,118.76,116.43,132.54
05-11-2022,03:00 - 04:00,130.65,130.65,130.65,114.99,93.44,130.65
05-11-2022,04:00 - 05:00,130.65,130.65,130.65,114.99,84.99,130.65
05-11-2022,05:00 - 06:00,135,135,135,114.99,84.99,135
05-11-2022,06:00 - 07:00,147.4,147.4,143.23,114.36,89,135.99
05-11-2022,07:00 - 08:00,142.2,155.52,142.2,120,103.05,142.2
05-11-2022,08:00 - 09:00,142.82,152.87,142.82,118.6,121.84,142.82
05-11-2022,09:00 - 10:00,144.35,144.35,144.35,110.5,135,144.35
05-11-2022,10:00 - 11:00,137.12,137.12,137.12,107.04,157.28,137.12
05-11-2022,11:00 - 12:00,128.4,128.4,128.4,102.58,152,128.4
05-11-2022,12:00 - 13:00,125.56,125.56,125.56,106.46,140,125.56
05-11-2022,13:00 - 14:00,115.12,115.12,115.06,109.2,135,115.03
05-11-2022,14:00 - 15:00,126.88,126.88,126.71,108.48,128.41,126.63
05-11-2022,15:00 - 16:00,138.03,138.03,138.03,107.04,127.89,138.03
05-11-2022,16:00 - 17:00,151.24,151.24,151.11,113.8,136.92,151.05
05-11-2022,17:00 - 18:00,166.93,166.93,166.86,157.27,162,166.93
05-11-2022,18:00 - 19:00,170,170,170,170,184,170
05-11-2022,19:00 - 20:00,163.29,163.29,163.29,163.29,161,163.29
05-11-2022,20:00 - 21:00,149.99,149.99,134.43,149.99,121.86,112.98
05-11-2022,21:00 - 22:00,148.49,148.49,126.09,148.49,121.82,94.06
05-11-2022,22:00 - 23:00,129,129,112.82,129,119.72,91.28
05-11-2022,23:00 - 00:00,114.72,114.72,97.2,114.72,114.51,72.85
06-11-2022,00:00 - 01:00,138.34,138.34,103.65,138.34,128.04,57.85
06-11-2022,01:00 - 02:00,130.36,130.36,83.62,130.36,112.58,23.7
06-11-2022,02:00 - 03:00,110.94,110.94,77.95,110.94,99.45,35.03
06-11-2022,03:00 - 04:00,96.09,96.09,64.1,96.09,89.75,21.66
06-11-2022,04:00 - 05:00,85.7,85.7,76.74,92.6,77.95,64.53
06-11-2022,05:00 - 06:00,96.09,96.09,66.56,96.09,72.27,27.14
06-11-2022,06:00 - 07:00,96.11,96.11,77.66,96.11,66.73,53.5
06-11-2022,07:00 - 08:00,102.04,102.04,70.61,102.04,79.32,31.3
06-11-2022,08:00 - 09:00,98.87,98.87,71.76,98.87,89,37.44
06-11-2022,09:00 - 10:00,92.61,92.61,73.68,92.61,99.08,44.91
06-11-2022,10:00 - 11:00,90.93,90.93,77.95,90.93,120.92,59.51
06-11-2022,11:00 - 12:00,94.24,94.24,77.78,94.24,129.78,50.47
06-11-2022,12:00 - 13:00,92.1,92.1,92.45,92.1,117.97,64.05
06-11-2022,13:00 - 14:00,95.16,95.16,74.84,95.16,128.02,39.46
06-11-2022,14:00 - 15:00,96.4,106.69,90.46,96.4,121,82.07
06-11-2022,15:00 - 16:00,97.38,142.56,90.59,97.38,129.29,84.97
06-11-2022,16:00 - 17:00,103.99,158.98,96.33,103.99,109.09,85.05
06-11-2022,17:00 - 18:00,134.08,185.55,128.42,134.08,141,100.81
06-11-2022,18:00 - 19:00,155.61,189.95,131.45,155.61,180.26,77.54
06-11-2022,19:00 - 20:00,144.59,201.66,125.5,144.59,150,73.7
06-11-2022,20:00 - 21:00,116.62,200,112.35,144.01,136.09,36.97
06-11-2022,21:00 - 22:00,106.5,168.56,96,147.7,114.05,27.15
06-11-2022,22:00 - 23:00,123.2,163.99,97.73,140,100,27.59
06-11-2022,23:00 - 00:00,86.6,142.57,68.93,133.31,75,19.85
07-11-2022,00:00 - 01:00,142.95,143.5,0.09,142.95,74.48,0.09
07-11-2022,01:00 - 02:00,103.8,131.1,0.09,103.8,74.48,0.09
07-11-2022,02:00 - 03:00,103.2,120,0.09,103.2,53.16,0.09
07-11-2022,03:00 - 04:00,102.65,120,0.3,102.65,33.94,0.3
07-11-2022,04:00 - 05:00,100.89,140.96,5,100.89,6.07,5
07-11-2022,05:00 - 06:00,105.09,159,9.07,105.09,13,9.07
07-11-2022,06:00 - 07:00,131.34,200.96,54.32,131.34,25,54.32
07-11-2022,07:00 - 08:00,154.31,200,99.52,154.31,95.97,99.52
07-11-2022,08:00 - 09:00,159.93,205,127.3,159.93,110.26,105.04
07-11-2022,09:00 - 10:00,146.2,201.74,146.2,146.2,122,84.4
07-11-2022,10:00 - 11:00,103.8,180.97,103.8,103.8,129.56,67.14
07-11-2022,11:00 - 12:00,102.65,177.36,102.65,102.65,112.58,68.86
07-11-2022,12:00 - 13:00,100.32,174.82,100.32,100.32,112.79,70.46
07-11-2022,13:00 - 14:00,97.68,179.17,97.68,97.68,109.5,84.35
07-11-2022,14:00 - 15:00,98.87,205.01,98.87,98.87,101,98.87
07-11-2022,15:00 - 16:00,151.61,213.14,150.96,99.2,98,151.61
07-11-2022,16:00 - 17:00,115,258.23,115,107,99,149.05
07-11-2022,17:00 - 18:00,165.3,240,155.57,147.25,124.94,155.57
07-11-2022,18:00 - 19:00,167.64,230,159.99,154.31,160.81,156.49
07-11-2022,19:00 - 20:00,163.45,229.99,137.2,159.72,132,140.15
07-11-2022,20:00 - 21:00,149.54,213.99,103.61,149.54,130,110.07
07-11-2022,21:00 - 22:00,125.53,193.36,84.33,125.53,104.3,84.33
07-11-2022,22:00 - 23:00,103.61,181,77.06,103.61,100,77.06
07-11-2022,23:00 - 00:00,102,175,55.5,102,82.74,54.36
08-11-2022,00:00 - 01:00,96.03,149.61,53.83,96.03,67.13,77.58
08-11-2022,01:00 - 02:00,88.01,140.5,39.62,88.01,56.05,79.51
08-11-2022,02:00 - 03:00,85.76,137.8,38.66,85.76,56.71,73.45
08-11-2022,03:00 - 04:00,79.76,135.1,34.56,79.76,51.3,71.22
08-11-2022,04:00 - 05:00,72.25,145.84,37.89,72.25,51,62.99
08-11-2022,05:00 - 06:00,88.01,156.6,42.87,88.01,55.89,76.77
08-11-2022,06:00 - 07:00,96.1,161.29,71.22,96.1,82,85.41
08-11-2022,07:00 - 08:00,132.61,164,129.44,132.61,99,129.24
08-11-2022,08:00 - 09:00,138.16,171,136.34,138.16,113.38,135.49
08-11-2022,09:00 - 10:00,120.81,163.5,111.7,120.81,109.23,91.3
08-11-2022,10:00 - 11:00,113.87,158.79,99.93,113.87,102,71.38
08-11-2022,11:00 - 12:00,99.5,158.72,88.91,99.5,94.8,75.62
08-11-2022,12:00 - 13:00,96.58,153.95,85.63,96.58,89.25,72.86
08-11-2022,13:00 - 14:00,98,156.46,92.07,98,93.96,91.23
08-11-2022,14:00 - 15:00,100.75,161.99,95.16,100.75,96.16,93.46
08-11-2022,15:00 - 16:00,125.97,167.52,121.03,106,104.59,121.03
08-11-2022,16:00 - 17:00,131.28,199.99,124.03,131.28,112,123.3
08-11-2022,17:00 - 18:00,145,209.99,139.51,145,145.78,135.27
08-11-2022,18:00 - 19:00,159.69,199.33,157.73,156.89,172.41,142.1
08-11-2022,19:00 - 20:00,158.9,194.08,140.03,158.9,160,119.78
08-11-2022,20:00 - 21:00,147.78,173.63,127.21,147.78,143.05,98.6
08-11-2022,21:00 - 22:00,119.17,160.5,119.17,127.95,125,84.98
08-11-2022,22:00 - 23:00,129.22,157.15,120,129.22,108.9,99.77
08-11-2022,23:00 - 00:00,112.26,155.26,106.01,112.26,95,71.37
09-11-2022,00:00 - 01:00,107.35,167,92.2,107.35,106.39,74.42
09-11-2022,01:00 - 02:00,101.75,159.13,36.08,101.75,105,74.41
09-11-2022,02:00 - 03:00,100.41,155.6,19.63,100.41,98.89,64.97
09-11-2022,03:00 - 04:00,97.27,153.8,22.49,97.27,92.3,68.06
09-11-2022,04:00 - 05:00,97.27,151.2,44.88,97.27,87.48,68.38
09-11-2022,05:00 - 06:00,100,170.6,79,100,91,87.3
09-11-2022,06:00 - 07:00,124.06,211.32,117.91,124.06,108.23,117.05
09-11-2022,07:00 - 08:00,153.89,234.18,149.09,145.53,130.13,148.63
09-11-2022,08:00 - 09:00,165.58,242,161.51,156.38,151,160.58
09-11-2022,09:00 - 10:00,152.83,233.25,148.37,148.51,148,147.2
09-11-2022,10:00 - 11:00,135.17,209.02,130.41,135.17,142.74,129.13
09-11-2022,11:00 - 12:00,130.71,211.67,112.8,125.61,126.49,117.83
09-11-2022,12:00 - 13:00,126.82,200,107.2,125.35,114.17,114.07
09-11-2022,13:00 - 14:00,123.64,209.02,111.69,123.64,112,119.49
09-11-2022,14:00 - 15:00,145.6,221,134.67,125,110,144.36
09-11-2022,15:00 - 16:00,155.67,244.49,149.07,127,127.39,149.07
09-11-2022,16:00 - 17:00,159.25,265.12,145.74,148.21,125,159.06
09-11-2022,17:00 - 18:00,195.87,263.99,193.3,163.81,150.29,192.11
09-11-2022,18:00 - 19:00,205.29,276.7,200.91,172.92,163,199.96
09-11-2022,19:00 - 20:00,190,242,170.96,190,135.69,168.84
09-11-2022,20:00 - 21:00,160.39,218.47,145.54,160.39,106.4,149.1
09-11-2022,21:00 - 22:00,148.51,210,140.92,148.51,106.4,140.69
09-11-2022,22:00 - 23:00,131.27,204.99,128.25,131.27,93.88,127.73
09-11-2022,23:00 - 00:00,124.96,181.14,120.92,124.96,90,118.81
10-11-2022,00:00 - 01:00,119.28,214.23,114.54,119.28,78,114.54
10-11-2022,01:00 - 02:00,114.52,211.77,110.22,114.52,35,110
10-11-2022,02:00 - 03:00,109.91,204.34,99.96,109.91,27,99.8
10-11-2022,03:00 - 04:00,106.61,204.34,96.61,106.61,1,102.14
10-11-2022,04:00 - 05:00,105.63,204.34,99.77,105.63,0,99.77
10-11-2022,05:00 - 06:00,118.37,225.48,105.46,116,0,112.55
10-11-2022,06:00 - 07:00,159.49,250,153.19,130.31,0,153.19
10-11-2022,07:00 - 08:00,190.18,300,184.07,146.46,27,182.06
10-11-2022,08:00 - 09:00,208.09,309.89,200.95,155.01,90.77,199.12
10-11-2022,09:00 - 10:00,206.04,294.86,167.52,141.42,122,167.52
10-11-2022,10:00 - 11:00,167.65,254.78,115.9,130.61,113,124.34
10-11-2022,11:00 - 12:00,185.92,246.55,95.14,116,102.96,123.34
10-11-2022,12:00 - 13:00,115.8,240.97,82.1,114.56,100,89.52
10-11-2022,13:00 - 14:00,113.75,244.39,92.3,113.75,99,101.24
10-11-2022,14:00 - 15:00,143.82,280,118.48,110,108,126.98
10-11-2022,15:00 - 16:00,161.33,325.3,134.22,110.4,106.59,153.24
10-11-2022,16:00 - 17:00,197.19,325.3,183.3,132.74,99,184.65
10-11-2022,17:00 - 18:00,213.53,359.99,201.27,155.39,140,197.44
10-11-2022,18:00 - 19:00,206.89,326.1,200.05,178,156.12,198.24
10-11-2022,19:00 - 20:00,199.39,309.89,169.99,199.39,132,181.95
10-11-2022,20:00 - 21:00,190.38,257.79,145.24,190.38,112.47,145.07
10-11-2022,21:00 - 22:00,167.9,238.47,116.86,167.9,101.87,125.35
10-11-2022,22:00 - 23:00,139.92,232.02,131.86,139.92,89.47,121.98
10-11-2022,23:00 - 00:00,134.14,224.47,113.25,130.61,50.5,79.99
11-11-2022,00:00 - 01:00,139.05,211.64,50,139.05,7.2,70.25
11-11-2022,01:00 - 02:00,135.29,174,20.06,135.29,0,67.97
11-11-2022,02:00 - 03:00,126.06,170.4,25,126.06,0,67.97
11-11-2022,03:00 - 04:00,109.23,170.95,67,109.23,-0.01,68.19
11-11-2022,04:00 - 05:00,104,174,22.69,104,-3,75.77
11-11-2022,05:00 - 06:00,108.74,190.4,34.05,108.74,-7,81.26
11-11-2022,06:00 - 07:00,117,231.11,108.19,117,-1,109
11-11-2022,07:00 - 08:00,139.39,241.87,134.81,139.39,20,134.81
11-11-2022,08:00 - 09:00,152.99,241.61,149.07,141.86,75,149.07
11-11-2022,09:00 - 10:00,127.47,227.23,119.39,127.47,80.12,125.52
11-11-2022,10:00 - 11:00,113.3,214.3,100.7,113.3,89,111.32
11-11-2022,11:00 - 12:00,125.56,215.67,95.92,106,86.9,109.45
11-11-2022,12:00 - 13:00,124.93,210,94.9,106,85.39,104.49
11-11-2022,13:00 - 14:00,114.22,214.24,87.37,102.98,93.5,114.22
11-11-2022,14:00 - 15:00,134.74,225.64,115.35,100,94.38,134.74
11-11-2022,15:00 - 16:00,164.36,231.11,145.94,100.5,108.89,174.1
11-11-2022,16:00 - 17:00,151.34,244.34,105,110,100.11,179.61
11-11-2022,17:00 - 18:00,197.22,242.57,177.68,135.29,160.2,208.51
11-11-2022,18:00 - 19:00,208.22,240,206.79,138.39,255,206.79
11-11-2022,19:00 - 20:00,180.11,231.41,177.37,142.39,235,177.37
11-11-2022,20:00 - 21:00,158.85,219.92,157.23,145.9,206.4,156.21
11-11-2022,21:00 - 22:00,136.09,213.7,134.26,136.09,179,133.13
11-11-2022,22:00 - 23:00,132.41,204.33,128.89,124.16,149,128.23
11-11-2022,23:00 - 00:00,122.79,168.02,121.71,99.33,130,121.04
12-11-2022,00:00 - 01:00,138.86,177.6,138.04,123.57,135.28,137.41
12-11-2022,01:00 - 02:00,134.21,150,134.21,97,118.03,134.21
12-11-2022,02:00 - 03:00,130.01,130.01,130.01,90.69,121.2,130.01
12-11-2022,03:00 - 04:00,126.8,126.8,126.8,89.98,114.11,126.8
12-11-2022,04:00 - 05:00,129.44,129.44,129.44,89.98,112,129.44
12-11-2022,05:00 - 06:00,129.68,129.68,129.68,89,108.99,129.68
12-11-2022,06:00 - 07:00,158,169.64,158,89.98,95,158
12-11-2022,07:00 - 08:00,172.29,182.27,171.73,87.64,110.15,172.29
12-11-2022,08:00 - 09:00,165.05,193,153.99,89,105,171.72
12-11-2022,09:00 - 10:00,165.94,190.02,161.75,87.41,135,166.93
12-11-2022,10:00 - 11:00,139.26,184.98,130.85,82.63,125,141.85
12-11-2022,11:00 - 12:00,130.89,183.2,124.69,80.18,111.49,130.89
12-11-2022,12:00 - 13:00,134.48,180.03,129.37,78.32,108.71,134.16
12-11-2022,13:00 - 14:00,137.45,179.23,131.59,78.16,113.81,138.03
12-11-2022,14:00 - 15:00,145.28,183.5,135.57,78.16,116.97,148.94
12-11-2022,15:00 - 16:00,108.69,192.9,149.1,78.32,124.98,206.97
12-11-2022,16:00 - 17:00,119.01,196.49,151.88,82.9,112.29,194.53
12-11-2022,17:00 - 18:00,220,220,217.6,116.99,147.47,240.7
12-11-2022,18:00 - 19:00,238,238,238,146.56,178.98,238
12-11-2022,19:00 - 20:00,199.71,221,198.3,161.45,145.3,199.71
12-11-2022,20:00 - 21:00,177.44,210.77,175,177.44,111,177.44
12-11-2022,21:00 - 22:00,162.18,193,153.99,162.18,105,166.84
12-11-2022,22:00 - 23:00,155.88,183.2,147.74,149.26,98.17,160.86
12-11-2022,23:00 - 00:00,158.69,181.6,158.63,142.52,84,158.69
13-11-2022,00:00 - 01:00,168.8,168.8,168.8,142.86,95.64,168.8
13-11-2022,01:00 - 02:00,152.21,152.21,152.21,135.29,69.99,152.21
13-11-2022,02:00 - 03:00,143,143,143,130.01,44.91,143
13-11-2022,03:00 - 04:00,127,142.4,127,127,30,127
13-11-2022,04:00 - 05:00,134.07,142.4,134.07,134.07,10,134.07
13-11-2022,05:00 - 06:00,135.29,143,135.29,135.29,10,135.29
13-11-2022,06:00 - 07:00,135.29,155.26,135.29,135.29,5,135.29
13-11-2022,07:00 - 08:00,150.75,155.21,150.75,143,5,150.75
13-11-2022,08:00 - 09:00,155.96,155.96,155.96,137.27,10.3,155.96
13-11-2022,09:00 - 10:00,133.35,157.39,132.05,127.37,34.7,131.57
13-11-2022,10:00 - 11:00,123.66,156.48,120.5,111.33,88.41,120.31
13-11-2022,11:00 - 12:00,138.7,157.85,133.5,106,95,133
13-11-2022,12:00 - 13:00,135,159.66,130.68,104.99,98.5,130.13
13-11-2022,13:00 - 14:00,127.2,156.38,125.68,106,108.21,125
13-11-2022,14:00 - 15:00,139.47,174.14,137.96,104,115,137.4
13-11-2022,15:00 - 16:00,143.42,182.16,141.87,101.56,124.5,141.87
13-11-2022,16:00 - 17:00,152.39,192.1,150,111.38,117,150.38
13-11-2022,17:00 - 18:00,192.56,232.43,193.27,135.48,173.33,187.61
13-11-2022,18:00 - 19:00,198.31,238,197.92,160.6,224,197.86
13-11-2022,19:00 - 20:00,170.23,244.99,171.01,170.23,203,165.12
13-11-2022,20:00 - 21:00,158.26,220.1,158.72,158.26,170.24,150.04
